ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,is_local,primary_color,added_by.id,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.href,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
282,0.294,0.988,4,-4.765,0,0.149,0.00794,9.39E-05,0.191,0.338,168.034,1bAKvV0ABfU1AqwLfbaw5t,4,2018-06-15T18:10:26Z,FALSE,NA,kesarleon,1,219666,FALSE,FALSE,https://api.spotify.com/v1/tracks/1bAKvV0ABfU1AqwLfbaw5t,FALSE,Dia De Los Muertos,32,https://p.scdn.co/mp3-preview/078e05acd14f6ba237c9f1a1d6b49867e56d453e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,17,track,spotify:track:1bAKvV0ABfU1AqwLfbaw5t,compilation,https://api.spotify.com/v1/albums/2PrqQd9FodZZoBhTC3MXaK,2PrqQd9FodZZoBhTC3MXaK,Give Em The Boot IV,2004,year,26,album,spotify:album:2PrqQd9FodZZoBhTC3MXaK,https://open.spotify.com/album/2PrqQd9FodZZoBhTC3MXaK,USHEL0405117,https://open.spotify.com/track/1bAKvV0ABfU1AqwLfbaw5t,NA,E,minor,E minor
283,0.574,0.765,4,-7.755,1,0.128,0.0141,0.00378,0.136,0.613,117.636,1IDAJagxB9AQjjYXaiDK1j,4,2018-06-19T14:52:38Z,FALSE,NA,kesarleon,1,294693,FALSE,TRUE,https://api.spotify.com/v1/tracks/1IDAJagxB9AQjjYXaiDK1j,FALSE,Know Your Enemy,50,https://p.scdn.co/mp3-preview/c2bf4f214db95c7a938fa76be453e09c9a712641?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:1IDAJagxB9AQjjYXaiDK1j,album,https://api.spotify.com/v1/albums/4LaRYkT4oy47wEuQgkLBul,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,03/11/1992,day,10,album,spotify:album:4LaRYkT4oy47wEuQgkLBul,https://open.spotify.com/album/4LaRYkT4oy47wEuQgkLBul,USSM19200664,https://open.spotify.com/track/1IDAJagxB9AQjjYXaiDK1j,NA,E,major,E major
284,0.527,0.339,11,-7.999,0,0.042,0.535,1.03E-06,0.119,0.592,82.507,4sUQJVeGbm9ULzzM5xlpD9,4,2018-06-20T05:00:45Z,FALSE,NA,kesarleon,1,174066,FALSE,FALSE,https://api.spotify.com/v1/tracks/4sUQJVeGbm9ULzzM5xlpD9,FALSE,Come To Me,11,NA,TRUE,9,track,spotify:track:4sUQJVeGbm9ULzzM5xlpD9,album,https://api.spotify.com/v1/albums/0O9bgrT0SQfQqKeF4HPB4x,0O9bgrT0SQfQqKeF4HPB4x,The Sonet Blues Story,01/01/1972,day,12,album,spotify:album:0O9bgrT0SQfQqKeF4HPB4x,https://open.spotify.com/album/0O9bgrT0SQfQqKeF4HPB4x,SEBFO0400494,https://open.spotify.com/track/4sUQJVeGbm9ULzzM5xlpD9,NA,B,minor,B minor
285,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,5xC8uOesnn0udeXAYlAnoY,4,2018-06-20T23:05:55Z,FALSE,NA,LMM,1,180880,FALSE,FALSE,https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY,FALSE,Alright,72,https://p.scdn.co/mp3-preview/b8476ad1aa953668867aa8fadbfb2a9800ad017e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,4,track,spotify:track:5xC8uOesnn0udeXAYlAnoY,album,https://api.spotify.com/v1/albums/3YfIjaJEWqiSbKPguS9Bxd,3YfIjaJEWqiSbKPguS9Bxd,I Should Coco,15/05/1995,day,13,album,spotify:album:3YfIjaJEWqiSbKPguS9Bxd,https://open.spotify.com/album/3YfIjaJEWqiSbKPguS9Bxd,GBAYE9500044,https://open.spotify.com/track/5xC8uOesnn0udeXAYlAnoY,NA,E,minor,E minor
286,0.789,0.965,11,-6.82,1,0.124,0.0889,0,0.743,0.392,96.018,10qNEf2NZ9ZfX1MZwCyim7,4,2018-06-21T15:13:46Z,FALSE,NA,kesarleon,1,236826,FALSE,FALSE,https://api.spotify.com/v1/tracks/10qNEf2NZ9ZfX1MZwCyim7,FALSE,Andamos Armados,48,NA,TRUE,4,track,spotify:track:10qNEf2NZ9ZfX1MZwCyim7,album,https://api.spotify.com/v1/albums/1OGemrG3upLMC7nVj8OZX2,1OGemrG3upLMC7nVj8OZX2,Mucho Barato,1997,year,18,album,spotify:album:1OGemrG3upLMC7nVj8OZX2,https://open.spotify.com/album/1OGemrG3upLMC7nVj8OZX2,MXF119903598,https://open.spotify.com/track/10qNEf2NZ9ZfX1MZwCyim7,NA,B,major,B major
287,0.446,0.817,0,-3.975,1,0.0415,0.00223,0.000442,0.279,0.319,163.725,6IkojHlvNIAXXHWhlcE1Oq,4,2018-06-21T15:18:44Z,FALSE,NA,kesarleon,2,241800,FALSE,FALSE,https://api.spotify.com/v1/tracks/6IkojHlvNIAXXHWhlcE1Oq,FALSE,Aquí No Es Dónde,41,NA,TRUE,12,track,spotify:track:6IkojHlvNIAXXHWhlcE1Oq,album,https://api.spotify.com/v1/albums/2yhvEOcsRufEw1qw91xMZy,2yhvEOcsRufEw1qw91xMZy,Crazy Pack Resorte,17/08/2006,day,26,album,spotify:album:2yhvEOcsRufEw1qw91xMZy,https://open.spotify.com/album/2yhvEOcsRufEw1qw91xMZy,MXF119909111,https://open.spotify.com/track/6IkojHlvNIAXXHWhlcE1Oq,NA,C,major,C major
288,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06E-05,0.155,0.489,103.68,1wsRitfRRtWyEapl0q22o8,4,2018-06-22T03:28:21Z,FALSE,NA,kesarleon,1,206200,FALSE,TRUE,https://api.spotify.com/v1/tracks/1wsRitfRRtWyEapl0q22o8,FALSE,Guerrilla Radio,70,https://p.scdn.co/mp3-preview/47af10b767feae2666501d56ea4dcce187f9aa7b?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:1wsRitfRRtWyEapl0q22o8,album,https://api.spotify.com/v1/albums/2eia0myWFgoHuttJytCxgX,2eia0myWFgoHuttJytCxgX,The Battle Of Los Angeles,02/11/1999,day,12,album,spotify:album:2eia0myWFgoHuttJytCxgX,https://open.spotify.com/album/2eia0myWFgoHuttJytCxgX,USSM19919500,https://open.spotify.com/track/1wsRitfRRtWyEapl0q22o8,NA,B,major,B major
289,0.66,0.748,8,-4.855,1,0.044,0.725,0.00065,0.127,0.75,90.963,5SIoLK4aqXc2UzNrhVHwtp,4,2018-06-22T03:51:19Z,FALSE,NA,kesarleon,1,271726,FALSE,FALSE,https://api.spotify.com/v1/tracks/5SIoLK4aqXc2UzNrhVHwtp,FALSE,Virgen,63,https://p.scdn.co/mp3-preview/512f118bf272bca7aff1f8f255b49206e8e56008?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,4,track,spotify:track:5SIoLK4aqXc2UzNrhVHwtp,album,https://api.spotify.com/v1/albums/1r7GpzIQ7EHHsYrTRey2lV,1r7GpzIQ7EHHsYrTRey2lV,Ahora Mas Que Nunca,20/09/2012,day,11,album,spotify:album:1r7GpzIQ7EHHsYrTRey2lV,https://open.spotify.com/album/1r7GpzIQ7EHHsYrTRey2lV,TCABM1380116,https://open.spotify.com/track/5SIoLK4aqXc2UzNrhVHwtp,NA,G#,major,G# major
290,0.747,0.619,7,-4.706,1,0.036,0.36,0,0.132,0.652,92.124,2vHNqDJe1qvt1sroQfNHSI,4,2018-06-23T03:57:13Z,FALSE,NA,kesarleon,1,233325,FALSE,FALSE,https://api.spotify.com/v1/tracks/2vHNqDJe1qvt1sroQfNHSI,FALSE,Aquel Lugar,67,https://p.scdn.co/mp3-preview/a264152cee03d331ac4c93ec769468d01a42789b?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,5,track,spotify:track:2vHNqDJe1qvt1sroQfNHSI,album,https://api.spotify.com/v1/albums/2NCLhGDYACSCs0UHT9jLAL,2NCLhGDYACSCs0UHT9jLAL,Búscame,2008,year,10,album,spotify:album:2NCLhGDYACSCs0UHT9jLAL,https://open.spotify.com/album/2NCLhGDYACSCs0UHT9jLAL,USUYG1039680,https://open.spotify.com/track/2vHNqDJe1qvt1sroQfNHSI,NA,G,major,G major
291,0.444,0.99,5,-4.641,1,0.0784,0.0318,0,0.906,0.316,94.613,291JIUH9vV7qveI5F3n8JQ,4,2018-06-23T08:17:16Z,FALSE,NA,kesarleon,1,228266,FALSE,FALSE,https://api.spotify.com/v1/tracks/291JIUH9vV7qveI5F3n8JQ,FALSE,No Me Arrepiento de Este Amor,58,https://p.scdn.co/mp3-preview/27b3fc59f31ddf32ec1ad3049a118d7336d5af68?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,12,track,spotify:track:291JIUH9vV7qveI5F3n8JQ,album,https://api.spotify.com/v1/albums/7puiKW3huokZs5qtYK4o0K,7puiKW3huokZs5qtYK4o0K,Otras Canciones,01/11/1998,day,17,album,spotify:album:7puiKW3huokZs5qtYK4o0K,https://open.spotify.com/album/7puiKW3huokZs5qtYK4o0K,ARF039821548,https://open.spotify.com/track/291JIUH9vV7qveI5F3n8JQ,NA,F,major,F major
292,0.802,0.731,8,-3.538,0,0.0386,0.0845,0.000163,0.0652,0.896,106.444,2jmPAcUIEMRjhdssVy79Vu,4,2018-06-27T14:35:08Z,FALSE,NA,kesarleon,1,239897,FALSE,FALSE,https://api.spotify.com/v1/tracks/2jmPAcUIEMRjhdssVy79Vu,FALSE,Low - Edit,55,https://p.scdn.co/mp3-preview/1815880b2466845c5d9030538d652dded7a7d5f4?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:2jmPAcUIEMRjhdssVy79Vu,single,https://api.spotify.com/v1/albums/7AWeTID2k6COA9RZ9NOkwX,7AWeTID2k6COA9RZ9NOkwX,Low (Edit),25/05/2018,day,1,album,spotify:album:7AWeTID2k6COA9RZ9NOkwX,https://open.spotify.com/album/7AWeTID2k6COA9RZ9NOkwX,GB5KW1801431,https://open.spotify.com/track/2jmPAcUIEMRjhdssVy79Vu,NA,G#,minor,G# minor
293,0.59,0.589,7,-9.859,1,0.03,0.37,1.22E-06,0.162,0.501,114.471,6MhK1gPrgtgRedEjSUz18I,4,2018-06-29T02:14:20Z,FALSE,NA,LMM,1,231133,FALSE,FALSE,https://api.spotify.com/v1/tracks/6MhK1gPrgtgRedEjSUz18I,FALSE,Lost In Love,57,https://p.scdn.co/mp3-preview/ac00e5642a8bcc9c098641cbd1eb4243733b17ea?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:6MhK1gPrgtgRedEjSUz18I,compilation,https://api.spotify.com/v1/albums/5PXeBHFjvr8EykHfFxJMje,5PXeBHFjvr8EykHfFxJMje,Ultimate Air Supply,29/05/2003,day,18,album,spotify:album:5PXeBHFjvr8EykHfFxJMje,https://open.spotify.com/album/5PXeBHFjvr8EykHfFxJMje,USAR18000001,https://open.spotify.com/track/6MhK1gPrgtgRedEjSUz18I,NA,G,major,G major
294,0.849,0.783,1,-5.419,1,0.164,0.391,0,0.311,0.645,95,74UB6CQRH9ykJEh9ma3XwD,4,2018-06-29T14:15:53Z,FALSE,NA,kesarleon,1,192293,FALSE,FALSE,https://api.spotify.com/v1/tracks/74UB6CQRH9ykJEh9ma3XwD,FALSE,El Juego Verdadero,55,NA,TRUE,3,track,spotify:track:74UB6CQRH9ykJEh9ma3XwD,album,https://api.spotify.com/v1/albums/3ncIAbJGUE2sQIu0J1TuE0,3ncIAbJGUE2sQIu0J1TuE0,Ser Hümano!!,01/01/1997,day,16,album,spotify:album:3ncIAbJGUE2sQIu0J1TuE0,https://open.spotify.com/album/3ncIAbJGUE2sQIu0J1TuE0,CLBB29700003,https://open.spotify.com/track/74UB6CQRH9ykJEh9ma3XwD,NA,C#,major,C# major
295,0.778,0.843,1,-6.662,1,0.21,0.505,0.00334,0.598,0.732,80.041,7ixQkXntx5oyCHiLrIGJky,4,2018-06-29T14:16:31Z,FALSE,NA,kesarleon,1,423466,FALSE,FALSE,https://api.spotify.com/v1/tracks/7ixQkXntx5oyCHiLrIGJky,FALSE,Danzón,43,NA,TRUE,10,track,spotify:track:7ixQkXntx5oyCHiLrIGJky,album,https://api.spotify.com/v1/albums/7HgtmenilcpT51uM8aY0vv,7HgtmenilcpT51uM8aY0vv,"Artilleria Pesada, Presenta:",1999,year,13,album,spotify:album:7HgtmenilcpT51uM8aY0vv,https://open.spotify.com/album/7HgtmenilcpT51uM8aY0vv,MXF110400565,https://open.spotify.com/track/7ixQkXntx5oyCHiLrIGJky,NA,C#,major,C# major
296,0.658,0.414,9,-8.522,1,0.0311,0.79,2.64E-06,0.199,0.51,111.904,77AzAvK1ztYLDrHPt8Lv0f,4,2018-07-04T02:56:06Z,FALSE,NA,LMM,1,242200,FALSE,FALSE,https://api.spotify.com/v1/tracks/77AzAvK1ztYLDrHPt8Lv0f,FALSE,Bachata Rosa,0,NA,TRUE,11,track,spotify:track:77AzAvK1ztYLDrHPt8Lv0f,album,https://api.spotify.com/v1/albums/6sE927ZCbXeQe2HzFDvf0x,6sE927ZCbXeQe2HzFDvf0x,Natalie Cole En Español,01/01/2013,day,12,album,spotify:album:6sE927ZCbXeQe2HzFDvf0x,https://open.spotify.com/album/6sE927ZCbXeQe2HzFDvf0x,USUM71306181,https://open.spotify.com/track/77AzAvK1ztYLDrHPt8Lv0f,NA,A,major,A major
297,0.38,0.596,8,-5.977,1,0.0335,0.558,0,0.123,0.206,179.768,3ED3vYtnaENw2bEEWntY30,3,2018-07-04T03:01:07Z,FALSE,NA,LMM,1,283920,FALSE,FALSE,https://api.spotify.com/v1/tracks/3ED3vYtnaENw2bEEWntY30,FALSE,No Hace Falta,51,https://p.scdn.co/mp3-preview/cc87a022e243950eb3a104e93eabdbd43efcae5c?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:3ED3vYtnaENw2bEEWntY30,album,https://api.spotify.com/v1/albums/7qjSzkOs61NmNleV0edNUk,7qjSzkOs61NmNleV0edNUk,Amar Es,10/11/2003,day,13,album,spotify:album:7qjSzkOs61NmNleV0edNUk,https://open.spotify.com/album/7qjSzkOs61NmNleV0edNUk,USBL10300253,https://open.spotify.com/track/3ED3vYtnaENw2bEEWntY30,NA,G#,major,G# major
298,0.596,0.598,0,-13.409,1,0.0268,0.00808,3.07E-06,0.241,0.595,113.825,2RVQIq7bLi4Eu6xHPyQ46t,4,2018-07-04T03:06:09Z,FALSE,NA,LMM,1,213373,FALSE,FALSE,https://api.spotify.com/v1/tracks/2RVQIq7bLi4Eu6xHPyQ46t,FALSE,A Little Respect,63,https://p.scdn.co/mp3-preview/b010b867ef2edaed8b8d18bb48d8811915c0c5b4?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:2RVQIq7bLi4Eu6xHPyQ46t,album,https://api.spotify.com/v1/albums/7BS88XlHgbYq4bEnO6sICd,7BS88XlHgbYq4bEnO6sICd,The Innocents,15/05/1988,day,13,album,spotify:album:7BS88XlHgbYq4bEnO6sICd,https://open.spotify.com/album/7BS88XlHgbYq4bEnO6sICd,GBAJH0000207,https://open.spotify.com/track/2RVQIq7bLi4Eu6xHPyQ46t,NA,C,major,C major
299,0.744,0.608,7,-5.791,1,0.0262,0.0743,1.08E-06,0.0902,0.785,107.941,54lOVJJ98nfVFDK1u1csgo,4,2018-07-04T03:13:16Z,FALSE,NA,LMM,1,242426,FALSE,FALSE,https://api.spotify.com/v1/tracks/54lOVJJ98nfVFDK1u1csgo,FALSE,Casi Humanos,62,https://p.scdn.co/mp3-preview/47592c649f7e498067d4c958b6fe57b8d2f6699b?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:54lOVJJ98nfVFDK1u1csgo,album,https://api.spotify.com/v1/albums/2VRITNDJGLlQMOWaiKh6Ax,2VRITNDJGLlQMOWaiKh6Ax,Qué Tienes Tú,28/04/2017,day,12,album,spotify:album:2VRITNDJGLlQMOWaiKh6Ax,https://open.spotify.com/album/2VRITNDJGLlQMOWaiKh6Ax,ES5021700100,https://open.spotify.com/track/54lOVJJ98nfVFDK1u1csgo,NA,G,major,G major
300,0.568,0.873,1,-5.22,1,0.265,0.0731,0,0.367,0.547,106.783,6BvtitRX5lQC87YlA6rq0n,5,2018-07-04T14:48:39Z,FALSE,NA,kesarleon,1,209093,FALSE,TRUE,https://api.spotify.com/v1/tracks/6BvtitRX5lQC87YlA6rq0n,FALSE,Bubblin,62,https://p.scdn.co/mp3-preview/234dca27adacb78b2a1fcd42683083a26176edad?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:6BvtitRX5lQC87YlA6rq0n,single,https://api.spotify.com/v1/albums/6N1y1a5qnqN8pBkizOdMvk,6N1y1a5qnqN8pBkizOdMvk,Bubblin,17/05/2018,day,1,album,spotify:album:6N1y1a5qnqN8pBkizOdMvk,https://open.spotify.com/album/6N1y1a5qnqN8pBkizOdMvk,ZZOPM1800181,https://open.spotify.com/track/6BvtitRX5lQC87YlA6rq0n,NA,C#,major,C# major
301,0.301,0.676,6,-6.66,1,0.0344,0.142,3.85E-06,0.123,0.13,134.973,3LLMudAmQlHRqmD5BG3CQS,4,2018-07-05T14:06:52Z,FALSE,NA,kesarleon,1,322013,FALSE,FALSE,https://api.spotify.com/v1/tracks/3LLMudAmQlHRqmD5BG3CQS,FALSE,Espiral,59,https://p.scdn.co/mp3-preview/ce8bc220abace2ac3a55cce08f7bd45e8aa27449?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:3LLMudAmQlHRqmD5BG3CQS,album,https://api.spotify.com/v1/albums/0trdxYmH6A4QEtdlbYWjtx,0trdxYmH6A4QEtdlbYWjtx,Donde los Ponys Pastan,11/11/2004,day,7,album,spotify:album:0trdxYmH6A4QEtdlbYWjtx,https://open.spotify.com/album/0trdxYmH6A4QEtdlbYWjtx,uscgj1537266,https://open.spotify.com/track/3LLMudAmQlHRqmD5BG3CQS,NA,F#,major,F# major
